video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
P2oPmRvZjnQ,[최고의 5분_돌싱글즈4] 결코 쉽지 않았던 베니타의 최종결정... 제롬을 홀로 두고 떠나는 베니타?! MBN 230924 방송,2023-09-25T02:46:15Z,UCYyLIlOJyqkAFKlVjzX5img,MBN Entertainment,Entertainment,231002,"['이혜영', '유세윤', '이지혜', '은지원', '오스틴강', '미국', '돌싱', '결혼', '연애', '이혼', '설렘', '사랑']",155660,1432,0,370,https://i.ytimg.com/vi/P2oPmRvZjnQ/default.jpg,False,False,돌싱글즈4 10회 최고의 5분 [베니타의 최종결정]MBN 230924방송★매주 일요일 오후 10시 본 방송 ★★ 돌싱글즈 채널 구독하기 : https://www.youtube.com/@Dolsingles_official #이혜영#유세윤#이지혜#은지원#오스틴강#미국#돌싱#결혼#연애#이혼#설렘#사랑 ☞MBN NEWS 구독하기 : https://www.youtube.com/channel/UCG9aFJTZ-lMCHAiO1KJsirg?sub_confirmation=1☞MPLAY 구독하기 : https://www.youtube.com/channel/UC84IlgY5HIzxKBZOt8XM5UA?sub_confirmation=1☞MBN Entertainment 구독하기 : https://www.youtube.com/channel/UCYyLIlOJyqkAFKlVjzX5img?sub_confirmation=1☞MBN 공식 홈페이지 : https://www.mbn.co.kr
S5zyv2yfGn0,[EN/JP] 수학을 포기하는 이유 (feat.수포자) [서강대 수학과] | 전과자 ep.32,2023-09-21T08:58:11Z,UCRmm8763aqO0CoeLCA2jNSA,ootb STUDIO,Entertainment,231002,"['오오디디', '오오티디', 'ootd', 'oodf', 'ootv', '전가자', '전까자', '전꽈', '전과', '정과ㅏㅈ', '이차섭', '이차ㅓ서', '이창썹', '이차저', 'ㅎ꾜', '학교', '대학', '대학교', '대핵', '이과', '문과', '수학', '수포자', '서강대', '서강고']",3162412,57287,0,4539,https://i.ytimg.com/vi/S5zyv2yfGn0/default.jpg,False,False,오랜 방학 끝에드디어 돌아온 전과자!!🥳근데 개강 첫 날부터전과자가 제일 가기 싫어했던 과로 전과를?수친자들 사이에서과연 전과자는 살아남을 수 있을까?📚 매일 전과하는 남자 [전과자] 📚 매주 목요일 오후 6시#ootbSTUDIO #이창섭 #전과자💝'춘식이는 대학생' 이모티콘이 1년간 무료?지금 톡학생증 만들고 학생 인증부터 다양한 할인 혜택까지 받자!🔗https://kko.to/studentid
z-XhsMPpg9A,[LPGA] 첫 우승을 와이어 투 와이어로! 유해란 주요장면 l 월마트 NW 아칸소 챔피언십 FR,2023-10-01T23:36:16Z,UChJ1aZwVkgWAUZqYGYDOWgg,JTBC GOLF,Sports,231003,"['golf', 'golf lesson', '골프', '골프레슨', '골린이', '골린이레슨', '초보골프레슨', 'rhfvm', 'rhfvm fptms', 'jtbc골프', 'jtbc 골프&스포츠', '박인비', '임성재', '이경훈', '고진영', '최혜진', '전인지', '김세영', '박성현', '골프 레슨', 'kpga', '프로 레슨', '무료 레슨', 'pga tour', 'pga골프', 'lpga', 'pgagolf', '초보레슨', '드라이버레슨', '비거리늘리는방법', '드라이버비거리', '아이언', '아이언비거리', '아이언정확도', '아이언레슨', '프로레슨', '퍼팅', '퍼팅레슨', '아이언추천', '웨지레슨', '웨지잘치는방법', '숏게임', '롱게임', '숏게임잘하는방법', '숏게임레슨', '롱게임레슨', '티샷', '드라이버티샷', '남자드라이버', '여자드라이버', '여자골프레슨', '골프여자레슨', '골프입문', '골프룰', 'pga투어프로', 'pga레슨', 'lpga한국선수', '김효주', '박세리', '유현주', 'liv golf', 'good good golf', 'gm golf', 'golf mates', 'golf swing', 'golf highlights', 'golf driver swing lesson', 'first golf lesson']",70386,710,0,93,https://i.ytimg.com/vi/z-XhsMPpg9A/default.jpg,False,False,"PGA TOUR 생중계는 JTBC GOLF&SPORTS, LPGA 생중계는 JTBC GOLF 채널에서 시청하실 수 있습니다.모든 투어의 실시간 중계와 클립을 보려면?홈페이지 접속 👉 http://jtbcgolf.joins.com/APP 다운로드 👉 https://bit.ly/JTBCgolfAPP#lpga #월마트아칸소 #유해란"
e82x6YENkjo,[항저우AG] 손에 손잡고 역사를 이루었네 / 여자 탁구 복식 결승 대한민국 vs 북한 #아시안게임 #탁구 #신유빈 #전지희 #하이라이트,2023-10-02T13:51:06Z,UCDIB1DOwPPe58M2fHPyVVDA,KBS 스포츠,Sports,231003,"['kbs', '스포츠', 'xkrrn', '중계', '김진웅', '오상은', '아샨게임', '아시안게임탁구', 'gkdwjdn', '아시아게임', '여자탁구', '삐약이']",994264,10969,0,1304,https://i.ytimg.com/vi/e82x6YENkjo/default.jpg,False,False,드디어 이뤄낸 21년 만의 탁구 금메달자랑스럽다 삐약이! 그리고 전지희!#항저우아시안게임 #탁구 #신유빈 #전지희 #대한민국 #북한 #결승 #하이라이트
-PJ6k8dRtVA,우왁굳 + 이세돌 실제로 만났습니다. - 1화 -,2023-10-02T05:45:30Z,UCzh4yY8rl38knH33XpNqXbQ,왁타버스 WAKTAVERSE,Gaming,231003,"['우왁굳', '왁굳', '왁두', '왁카데미', '마크', '마인크래프트', '마인크래프트 집짓기', '마인크래프트 건축', '마크 집짓기', '마크 건축', '건축콘테스트', '왁트모르즈비', '건축팀배틀', '미니모르즈비', '이세돌', '이세계 아이돌', '버튜버', '버츄얼 아이돌', '노래', '음악', '커버', '아이네', '비챤', '릴파', '징버거', '고세구', '주르르', '우타이테', '보컬로이드', 'utaite', 'vocaloid', '메타버스', 'metaverse', '왁타버스', 'waktaverse']",547176,24379,0,1828,https://i.ytimg.com/vi/-PJ6k8dRtVA/default.jpg,False,False,우왁굳 + 이세돌 실제로 만났습니다. - 1화 - [왁타버스 채널은]이세계아이돌과 우왁굳의 고정멤버 그리고 왁타버스 세계관의 영상들이올라오는 곳입니다.[서브채널]왁타버스 ZERO : https://www.youtube.com/@wakzero - 왁타버스 채널에 아쉽게 올라오지 못한 영상들이나 풀버전을 보실 수 있습니다.[이세계아이돌 x 왁타버스 공식 팬카페]https://cafe.naver.com/steamindiegame[이세계아이돌 공식 틱톡 채널]https://www.tiktok.com/@isegye.idol[MORE]차원을넘어 이세계아이돌 웹툰 : https://page.kakao.com/content/62054138마법소녀 이세계아이돌 웹툰 : https://page.kakao.com/content/62016104차세돌 카카오 이모티콘 : https://e.kakao.com/t/beyond-the-dimension-isegye-idols마세돌 카카오 이모티콘 : https://e.kakao.com/t/magical-isegye-idols?t_ch=share_link_web[이세계 아이돌 생방송 보러가기]아이네 : https://www.twitch.tv/vo_ine비챤 : https://www.twitch.tv/viichan6릴파 : https://www.twitch.tv/lilpaaaaaa징버거 : https://www.twitch.tv/jingburger고세구 : https://www.twitch.tv/gosegugosegu주르르 : https://www.twitch.tv/cotton__123-캐릭터 출처作者名：「こまど」 Twitter:@komado_booth(캐릭터 제작자님의 허가를 얻어 활동하고 있습니다)이세돌 섭외 및 광고 문의 : marketing@parable-asia.com개인 문의 : ecvhao@naver.com
e5JDy7qZ5FQ,단돈 만원짜리 쿠바식 환상의 민박 - 쿠바(4),2023-10-02T08:58:25Z,UClRNDVO8093rmRTtLe4GEPw,곽튜브,Travel & Events,231003,"['쿠바', '노홍철', '빠니보틀', '곽튜브']",996238,18852,0,894,https://i.ytimg.com/vi/e5JDy7qZ5FQ/default.jpg,False,False,"안녕하세요쿠바의 중부도시 트리니다드입니다.다녀온 민박집은 차메로 민박이고에어비앤비로 예약가능하고무지하게 좋고 친절합니다.감사합니다.-------------------------------------------------------------------------------insta : @jbkwakmail : kwaktube@sandboxnetwork.net촬영장비 : 고프로 히어로 11 블랙편집 : 맥북프로 16인치, 파이널컷 X음원 : Epidemic sound&Artlist"
tjChqoHLa9s,"방송최초로 공개하는 15년차 부부 손태영♥권상우 데이트 (잉꼬부부,장꾸상우,설렘)",2023-10-02T10:30:26Z,UCsNnS3gNL32tICAhgGs2JSg,Mrs.뉴저지 손태영,People & Blogs,231003,"['손태영', '손태영 유튜브', '손태영 채널', '손태영 브이로그', '미세스뉴저지 손태영', '맨해튼 브이로그', '맨해튼 추천', '커플 데이트', '미국 관광', '미국 브이로그', '연예인 미국 여행', '연예인 여행지 추천', '연예인 맛집 추천', '연예인 유튜버', '커플', '뉴저지 카페', '뉴저지 카페 추천', 'mrs뉴저지손태영', '커플 브이로그', 'couple', '연예인 커플', '탑스타 부부', '여행 브이로그', '여행 브이로그 추천', '연예인 브이로그 추천', '브런치 추천', '미국마트', '권상우 한강', '연예인 일상', '권상우', '손태영남편', '한강', '부부', '눈물', '감동', '꿀잼', '감격', '사랑', '연애', '남친', '여친', '남자친구', '여자친구', '부인', '남편', '와이프', '립스틱', '립스틱 추천', '밤', '화장', '메이크업', '메이크업팁', '부부일상', '권배우', '슈퍼스타', '한류스타', '룩희', '손태영아들', '말죽거리잔혹사', '남배우', '연기파배우', '상우태영', '태영상우', '결혼', '톱스타 커플', '사랑꾼', '다이어트', '붓기', '디즈니플러스', '디플', '사랑해', '리얼반응', '설렘', '뉴저지', '미국이민', '잉꼬부부', '부부케미', '미국부부', '귀여워', '장꾸']",277924,6684,0,799,https://i.ytimg.com/vi/tjChqoHLa9s/default.jpg,False,False,안녕하세요 손태영입니다~저번에 상우오빠 공항마중 서프라이즈 잘 보셨나요:)오늘은 오빠랑 데이트 브이로그를 찍었어요~저희 부부 단골식당부터 골프장 데이트까지 보여드렸네요^^영상 보면 아시겠지만~상우오빠 정말 장난꾸러기같지 않나요?매번 절 웃게 해주네요:)저희 부부의 투닥투닥 케미 재밌게 봐주세요♥오늘도 감사합니다♥#손태영 #권상우 #미세스뉴저지손태영
R1rITLz9zzc,"[연인선공개] 파트2, 남궁민 ＂어디서부터 잘못됐는지 잘 모르겠소＂, MBC 231013 방송",2023-09-30T02:00:09Z,UC7lb15P-Hux7A5gBuhCxtuQ,MBCdrama,Entertainment,231003,"['연인', '남궁민', '안은진', '이학주', '이다인', '김윤우', 'mydearest', 'mbc드라마', 'namkoongmin', 'ahneunjin']",400970,5309,0,669,https://i.ytimg.com/vi/R1rITLz9zzc/default.jpg,False,False,＜연인＞ 파트2 10월 13일(금) 밤 9시 50분 방송병자호란을 겪으며 엇갈리는 연인들의 사랑과 백성들의 생명력을다룬 휴먼역사멜로 드라마 ＜연인＞★★★More clips are available★★★iMBChttps://program.imbc.com/mydearestWAVVEhttps://www.wavve.com/player/vod?programid=C9902_C99000000025&landing=season#연인 #남궁민 #안은진
_FQoH_xjGw8,"29년 만에 금메달을 되찾아오는 대한민국 배드민턴 여자 선수들ㅣ안세영, 이소희, 백하나, 김가은 [습츠_항저우아시안게임]",2023-10-01T05:45:57Z,UCk4XjBsDuzItvsuVGiDdKqQ,스브스스포츠 SUBUSU SPORTS,Sports,231003,['[none]'],273399,3499,0,237,https://i.ytimg.com/vi/_FQoH_xjGw8/default.jpg,False,False,2023년 10월 1일 중국 항저우 빈장체육관에서 열린 대회 여자단체 결승전에서 중국에 한 세트도 내주지 않고 3-0 압승을 거두며 금메달을 목에 건 대한민국 선수들.#항저우_아시안게임 #배드민턴_단체전 #안세영_이소희_백하나_김가은
iBJO1-bmNxY,[나병관 레슨] 수십 년 친 나도 잘 안돼요! 그런데..  파워 임팩트 내는 비결｜파인골프앤유,2023-10-02T04:00:17Z,UCnY8QXU95EhOiPj30e9Maqg,SBS Golf 레슨,Sports,231003,"['golf', '골프', 'sbs골프', 'sbsgolf', 'sbs골프레슨', '골프레슨', '드라이버샷', '아이언샷', '어프로치샷', '비거리', 'lesson', '퍼트', '장타', '골프스윙', '벙커샷', '유틸리티', '하이브리드', '코킹', '백스윙', '임팩트']",106049,1456,0,62,https://i.ytimg.com/vi/iBJO1-bmNxY/default.jpg,False,False,#나병관 #예약_밀린_레슨프로 #인기강사 #드라이버샷 #아이언샷 #골프인생 #탈골스윙 #파인골프앤골프
sF1ZvWo7bjg,[항저우AG] 시상식이 K 드라마? 손짓 하나에도 중국 관중 환호성,2023-10-02T07:26:27Z,UCYRrUD5v5j_Ei8sKOo7mhoQ,엠빅뉴스,Sports,231003,"['항저우', '항저우아시안게임', '제19회항저우', '한국탁구', '탁구혼합복식', '탁구 동메달', '신유빈']",828402,10214,0,948,https://i.ytimg.com/vi/sF1ZvWo7bjg/default.jpg,False,False,#아시안게임 #탁구 #시상식
4-IEkrFB1kI,Superhero,2023-09-24T03:01:42Z,UChQveKKV7nZHLSGJaAKOkHA,ISEGYE IDOL - Topic,Music,231003,"['이세계아이돌', 'isegye idol', '이세계 페스티벌', 'superhero']",623680,11972,0,0,https://i.ytimg.com/vi/4-IEkrFB1kI/default.jpg,False,False,Provided to YouTube by YG PLUSSuperhero · 이세계아이돌이세계 페스티벌℗ PARABLE ENTERTAINMENT Inc.Released on: 2023-09-24Lyricist: 네네쿠로Composer: INFXComposer: JataveeComposer: Aden K.Composer: dainasaursArranger: JataveeArranger: INFXAuto-generated by YouTube.
X8Nyohj2KZg,원신 | 신규 캐릭터 플레이-「느비예트: 모든 물은 결국 하나로」,2023-09-26T04:00:29Z,UCcum1rCJ5GJeQ_xv0xrohqg,원신,Gaming,231003,"['원신', '만화', '모바일 게임', '오픈월드', '미호요', 'mihoyo', '서풍 기사단', '몬드', '페이몬', '여행자', '웬디', '엠버', '리사', '다이루크', '케이아', 'rpg', '풍마룡', '바바라', '판타지', '2차원', '원신 프로젝트', 'mmorpg', 'jrpg', 'arpg', 'genshin impact', 'yt:cc=on']",205369,7543,0,1037,https://i.ytimg.com/vi/X8Nyohj2KZg/default.jpg,False,False,"물살이 흔들릴 때마다 다양한 감정이 교차하며 뒤얽힌다.모든 게 잠잠해졌을 때, 그 모퉁이를 다시 퍼올리는 것은 또 누구일까.무료 다운로드: https://hoyo.link/dauPBDAd#원신 #HoYoverse《원신》에 대한 정보 더 보기:◆공식 홈페이지: https://hoyo.link/53SCBWAd◆공식 카페: https://hoyo.link/a0SCBJAd◆공식 페이스북: https://hoyo.link/26SCB8Ad◆원신 트위터: https://hoyo.link/dbSCBCBd◆원신 TikTok: https://hoyo.link/80SCBpAd◆원신 HoYoLAB: https://hoyo.link/52uYBBAd"
ptATxzQCI5s,OVER,2023-09-24T03:02:31Z,UChQveKKV7nZHLSGJaAKOkHA,ISEGYE IDOL - Topic,Music,231003,"['이세계아이돌', 'isegye idol', '이세계 페스티벌', 'over']",573208,11273,0,0,https://i.ytimg.com/vi/ptATxzQCI5s/default.jpg,False,False,Provided to YouTube by YG PLUSOVER · 이세계아이돌이세계 페스티벌℗ PARABLE ENTERTAINMENT Inc.Released on: 2023-09-24Lyricist: 이태훈Lyricist: 9june9Lyricist: PerrieComposer: 이태훈Composer: 9june9Composer: PerrieAuto-generated by YouTube.
7dDShzlliKk,Jung Kook Performs BTS Song 'Butter' | Global Citizen Festival 2023,2023-09-25T20:40:57Z,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,Nonprofits & Activism,231003,"['global citizen', 'global citizenship', 'music festival']",993061,63434,0,0,https://i.ytimg.com/vi/7dDShzlliKk/default.jpg,False,False,"Jung Kook performs the iconic BTS song Butter for an audience of 60,000 action-taking Global Citizens at Global Citizen Festival, in New York City's Central Park, on Sept. 23, 2023._____________________________________________________________________Global Citizen is a social action platform for a global generation that aims to solve the world’s biggest challenges. On our platform, you can learn about issues, take action on what matters most, and join a community committed to social change. We believe we can end extreme poverty because of the collective actions of Global Citizens across the world.Register to become a Global Citizen and start taking action today: https://www.globalcitizen.org/You can also find us at: Website: https://www.globalcitizen.org/Facebook: https://www.facebook.com/GLBLCTZNTwitter: https://twitter.com/glblctznInstagram: https://www.instagram.com/glblctzn/Tumblr: http://glblctzn.tumblr.com/"
LrwyFXyiJ_8,인터뷰장에서 주저앉은 황선우...경기 직후 탈진할 정도로 역영 펼친 수영 어벤져스 / 스포츠머그,2023-09-26T04:53:03Z,UCUQVGXF4U-PupGCPdIRX4Qw,스포츠머그 - SPORTSMUG,Sports,231003,"['sbs sportsmug', 'sportsmug', 'format:해설', 'location:서울', 'series:스포츠머그', 'source:영상', 'type:디지털', '네ㅐㄳ느ㅕㅎ', '스포츠 mug']",707897,8250,0,459,https://i.ytimg.com/vi/LrwyFXyiJ_8/default.jpg,False,False,"남자 수영 대표팀이 항저우 아시안게임 계영 800m 결승에서 아시아 신기록을 세우며 정상에 올랐습니다. 한국 수영이 아시안게임 단체전에서 금메달을 딴 건 처음으로 우리 선수들은 일본이 보유한 기록을 14년 만에 갈아 치우며 한국 수영의 전성기를 활짝 열었습니다. 마지막 주자로 나서 승부에 쐐기를 박은 황선우는 혼신의 힘을 다한 역영을 펼쳐 경기 후 인터뷰 때 주저앉아 가쁜 숨을 한참 고르기도 했습니다. 남자 수영 대표팀의 금빛 레이스와 인터뷰, 〈스포츠머그〉 전해드립니다.(취재: 권종오 / 구성·편집: 박진형 / 영상취재: 이병주 / 제작: 디지털뉴스제작부)🥇스포츠는 뭐다? ▶ 스포츠머그 SPORTSMUG#스포츠머그 #아시안게임 #수영 #계영 #황선우 #김우민 #이호준 #양재훈 #항저우아시안게임 #금메달 #아시아신기록 #SMG♨지금 뜨거운 이슈, 함께 토론하기(스프 구독) : https://premium.sbs.co.kr▶스포츠머그 채널 구독하기 : https://n.sbs.co.kr/sportsMugTube▶Homepage : https://videomug.co.kr▶Facebook : https://www.facebook.com/videomug▶Twitter : https://twitter.com/videomug_sbsCopyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지"
jb_gyd9c9gk,정국 (Jung Kook) '3D (feat. Jack Harlow)' Official Teaser,2023-09-27T04:00:01Z,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,Music,231003,"['hybe', 'hybe labels', '하이브', '하이브레이블즈']",5562600,990351,0,37445,https://i.ytimg.com/vi/jb_gyd9c9gk/default.jpg,False,False,"정국 (Jung Kook) '3D (feat. Jack Harlow)' Official Teaser'3D (feat. Jack Harlow)' Release📆 23. 9. 29. 1PM KST | 0AM ET💽 Pre-save & pre-order: https://ingrv.es/3DfeatJackHarlowCredits:Directed by Drew Kirscha HAPPY PLACE productionExecutive Producer: Tara RazaviDirector of Photography: Elias Talbot Production Manager: Julio Mata Jr. Production Designer: Brittany Porter Gaffer: Brian Red HickmanKey Grip: Bodie HymanEditor: Dave Phelps Color: Dylan Hageman VFX: paume.BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.Connect with BTS:https://ibighit.com/btshttp://twitter.com/BTS_bighithttp://twitter.com/BTS_twthttp://www.facebook.com/bangtan.officialhttps://www.youtube.com/user/BANGTANTVhttp://instagram.com/BTS.bighitofficialhttps://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembershttp://btsblog.ibighit.com#정국 #JungKook #JungKook_3D"
sLfhaOF0Qnw,너 말곤 다 흑백이야...중국 관중들 열광하게 만든 대한민국 대표팀! [항저우 아시안게임] #아시안게임 #시상식 #하이라이트,2023-10-02T11:43:07Z,UCArK9MK34LsQzPJrl5TZmYA,MBC스포츠탐험대,Sports,231004,"['mbc', '스포츠']",1741100,23480,0,1764,https://i.ytimg.com/vi/sLfhaOF0Qnw/default.jpg,False,False,10월 2일#아시안게임 #탁구 #대한민국 #전지희 #임종훈 #신유빈 #장우진
bYFJOSPX-PE,이효리 디지털 싱글 '후디에 반바지' : Mood Film | LEE HYO RI DS 'HOODIE E BANBAJI',2023-10-02T09:00:32Z,UCwW6D9G9hegNPKYrQ0zivvQ,안테나 Antenna,Music,231004,"['이효리', '효리', '효리언니', '후드', '후디', '반바지', '티저', '무드', '필름', '무드필름']",77694,1761,0,210,https://i.ytimg.com/vi/bYFJOSPX-PE/default.jpg,False,False,이효리 디지털 싱글 [후디에 반바지] LEE HYO RI DS [HOODIE E BANBAJI] 🩳 Mood Film2023. 10. 12. 6PM Release #이효리 #LEEHYORI#후디에반바지 #HOODIEEBANBAJI#20231012_6PM-▪️이효리 Official- Instagram : https://instagram.com/lee_hyolee?igshid=MWZjMTM2ODFkZg==- Spotify : https://open.spotify.com/artist/4FjoOJAndC0s9ZJUo6VGc5▪️안테나 Antenna Official- Website : http://www.antenna.co.kr/- Instagram : https://www.instagram.com/antenna_official/- Twitter : https://twitter.com/antennamusic- Facebook : https://www.facebook.com/antennamusics - Post : https://post.naver.com/my.nhn?memberNo=30285670
WPWJkXQtrA8,정상 수업 합니다,2023-10-03T04:00:13Z,UC5xLohcPE65Y-U62X6snmRQ,빠더너스 BDNS,Comedy,231004,"['comedy', '코미디', '코메디', '스케치코미디', '웃긴영상', '문상훈', '꽁트', '레전드', '문쌤', '빠더너스', '빠니더스', '문상훈 문쌤', '빠더너스 문쌤', '문상훈 아킬레스건', '문상훈 인강', '한국지리 문쌤', '빠더너스 문상훈', '부상투혼']",290959,7966,0,311,https://i.ytimg.com/vi/WPWJkXQtrA8/default.jpg,False,False,"#문쌤 #아킬레스건 원장 선생님한테 들었다.너희들 쌤 없어지고 나서 평균이 올랐다며.쌤이 뿌려둔 씨앗이 이제 열매를 맺는구나.쌤은 기쁘다.하늘이 쌤 아킬레스건을 끊어갔지만, 우리들의 유대는 끊지 못했나보다.쌤 최대한 빠르게 복귀해서 너희들 성적 오름세를 이어가도록 할게.게시판에 응원 댓글 다 보고 있어. 문쌤 푹 쉬고 오라고 댓글들 자꾸 달아줘서 고마워.입원한 김에 평생 쉬라는 댓글들도 고맙다. 쌤 푹 쉬고 있어.병원 가신 김에 다시는 눈에 띄지 말라는 댓글도 고맙다. 걱정하지 마. 쌤 잘 있어.쌤 없으니까 하루하루가 천국과 극락을 오간다는 댓글도 고마워. 이제 쌤 소중함을 알겠지?너희들 응원 덕분에 쌤 건강하게 돌아갈 수 있을 거 같다.우리 힘내서 이 고난을 이겨내 보자!Instagram @bdnspresents"
7Q4sA2Iqa94,부산 최고가 고깃집? 거대갈비를 점심에 간 이유,2023-10-03T09:15:00Z,UCmJEpV4hLzGWLU5rrdOHMhQ,더들리,Entertainment,231004,"['yt:cc=on', '부산', '해운대', '거대갈비', '한우', '부산맛집', '부산여행', '갈비', '생갈비', '양념갈비']",135197,1854,0,250,https://i.ytimg.com/vi/7Q4sA2Iqa94/default.jpg,False,False,"* 본 영상은 개인 사비로 다녀 온 영상으로, 광고 또는 협찬 영상이 아닙니다.* Instagram : https://www.instagram.com/dudely_08* Email : dudely610@gmail.com-----------------------------------------해운대에 있는 거대갈비에 다녀왔습니다. 음식만 보실 분은 4분으로 가시면 됩니다. 00:00 잡설04:00 음식자막이 보이지 않으실 경우, 영상 설정에서 자막을 켜 주시면 보실 수 있습니다.영상 봐 주셔서 감사드립니다!(거대갈비)https://naver.me/5jjGWRKp-----------------------------------------#거대갈비 #한우 #부산"
teHOJ7pQLqw,"[SUB] 노제, 리정의 🇺🇸미국 오디션 썰 | 대세갑이주🏠 | EP11 | 노제 리정 가비",2023-10-01T10:00:50Z,UCoC-ZGuPCvJJrbcz9eMW8zw,가비 걸 GABEE GIRL,Entertainment,231004,"['가비', 'gabee', '라치카', 'lachica', '대세갑이주', '라디오스타 가비', '리정', 'leejung', '노제', 'noze', '스우파', '스우파2', '스트릿우먼파이터', '스걸파']",622728,16028,0,1230,https://i.ytimg.com/vi/teHOJ7pQLqw/default.jpg,False,False,"#대세갑이주 #가비 #노제 #리정🔥예능 대세가 되기 위한 가비의 열두 번째 처방🔥“스우파 끝나고 나를 찾는 시간🔎을 갖고 싶었어”“번아웃?! 따위 그냥 다시 춤추면 되잖아..!!”“언니, 솔직히 그때는 너무했다..😿”다시 뭉친 그녀들의멈출 수 없는 수다…가 시작됐다!!노제😺 그동안 못 했던 솔직담백한 이야기부터항상 연구하고 공부하는 리정🐯 독특한 세계관까지“우리 방송 끝나자마자 술🍷 파티 하러 가자!!!!”대세갑이주 애청자를 위한 특집 편!!!⭐️⭐️노제&가비&리정이의 ‘𝐃𝐨𝐣𝐚 𝐂𝐚𝐭 - 𝐏𝐚𝐢𝐧𝐭 𝐓𝐡𝐞 𝐓𝐨𝐰𝐧 𝐑𝐞𝐝’ 댄스 릴스가 있으니 끝까지 시청해주세요⭐️⭐️[대세갑이주]10월 8일(일) 저녁 7시 EP12 공개❤️이제 곧 대세는 가비쥬? ⭐️구독&알림 설정 필수이쥬? 👀━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ [대세갑이주] 대세가 되기 위한 가비의 긴급 처방💊 프로젝트✔️ 광고문의: contact@grigoent.co.kr✔️ 제작: 댄스트럭트, 그리고엔터테인먼트━━━━━━━━━━━━━━━━━━━━━━━━━━━━━"
